Date,Tm,X,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Player,RSorPO
1993-04-18,CHI,Away,CLE,L,1,45:00,13,26,0.5,0,3,0,6,7,0.86,1,0,1,9,0,1,3,3,32,22.1,Michael Jordan,Regular Season
1993-04-22,CHI,Home,DET,W,1,46:00,15,27,0.56,0,1,0,6,11,0.55,1,6,7,4,4,0,2,4,36,26.8,Michael Jordan,Regular Season
1993-04-23,CHI,Away,CHH,L,1,38:00,15,27,0.56,1,2,0.5,7,8,0.88,1,3,4,3,0,0,2,3,38,25.2,Michael Jordan,Regular Season
1993-04-25,CHI,Away,NYK,L,1,37:00,10,28,0.36,0,2,0,1,3,0.33,5,1,6,7,1,1,4,1,21,10.6,Michael Jordan,Regular Season
1995-03-19,CHI,Away,IND,L,1,43:00,7,28,0.25,0,4,0,5,6,0.83,2,4,6,6,3,0,3,3,19,7.4,Michael Jordan,Regular Season
1995-03-22,CHI,Away,BOS,W,1,26:00,9,17,0.53,1,3,0.33,8,8,1,0,3,3,3,2,1,0,4,27,22.8,Michael Jordan,Regular Season
1995-03-24,CHI,Home,ORL,L,1,44:00,7,23,0.3,0,2,0,7,11,0.64,0,4,4,8,5,2,2,2,21,16.5,Michael Jordan,Regular Season
1995-03-25,CHI,Away,ATL,W,1,43:00,14,26,0.54,0,1,0,4,4,1,0,4,4,2,1,0,0,2,32,22.2,Michael Jordan,Regular Season
1995-03-30,CHI,Home,BOS,W,1,39:00,8,17,0.47,2,2,1,5,7,0.71,0,11,11,6,0,0,4,2,23,16.2,Michael Jordan,Regular Season
1995-04-01,CHI,Home,PHI,W,1,35:00,5,19,0.26,0,1,0,2,4,0.5,1,4,5,6,1,1,3,2,12,3.9,Michael Jordan,Regular Season
1995-04-05,CHI,Away,NJN,W,1,43:00,13,31,0.42,1,1,1,10,14,0.71,3,8,11,2,3,1,2,3,37,25.3,Michael Jordan,Regular Season
1995-04-07,CHI,Home,CLE,W,1,42:00,9,27,0.33,1,2,0.5,9,10,0.9,0,8,8,9,2,1,4,5,28,17.7,Michael Jordan,Regular Season
1995-04-09,CHI,Away,CLE,L,1,46:00,9,26,0.35,2,3,0.67,1,2,0.5,4,5,9,5,1,1,3,2,21,11.7,Michael Jordan,Regular Season
1995-04-11,CHI,Home,IND,W,1,42:00,8,27,0.3,1,1,1,8,10,0.8,2,9,11,6,1,2,1,4,25,16.6,Michael Jordan,Regular Season
1995-04-12,CHI,Away,DET,W,1,44:00,12,23,0.52,1,2,0.5,4,4,1,1,8,9,9,0,0,4,4,29,21.5,Michael Jordan,Regular Season
1995-04-22,CHI,Home,CHH,W,1,33:00,8,16,0.5,0,2,0,3,4,0.75,0,2,2,4,0,0,1,1,19,12.6,Michael Jordan,Regular Season
1995-04-23,CHI,Away,MIL,L,1,45:00,11,29,0.38,4,4,1,7,10,0.7,4,7,11,7,3,1,4,4,33,23.8,Michael Jordan,Regular Season
1995-11-03,CHI,Home,CHH,W,1,39:00,16,29,0.55,3,7,0.43,7,9,0.78,1,5,6,7,0,0,1,4,42,31.8,Michael Jordan,Regular Season
1995-11-14,CHI,Away,ORL,L,1,40:00,8,20,0.4,3,7,0.43,4,5,0.8,2,5,7,6,2,0,2,4,23,17.3,Michael Jordan,Regular Season
1995-11-15,CHI,Home,CLE,W,1,29:00,7,10,0.7,1,2,0.5,5,7,0.71,1,6,7,2,1,0,1,2,20,18.1,Michael Jordan,Regular Season
1995-11-17,CHI,Home,NJN,W,1,35:00,7,16,0.44,0,1,0,4,4,1,1,2,3,3,4,0,5,3,18,10.8,Michael Jordan,Regular Season
1995-11-22,CHI,Away,SAS,W,1,43:00,15,27,0.56,1,1,1,7,8,0.88,2,7,9,2,4,0,5,5,38,26.6,Michael Jordan,Regular Season
1995-11-24,CHI,Away,UTA,W,1,40:00,9,21,0.43,2,5,0.4,14,17,0.82,0,8,8,6,1,0,4,3,34,24.1,Michael Jordan,Regular Season
1995-11-26,CHI,Away,SEA,L,1,40:00,6,19,0.32,0,4,0,10,11,0.91,2,3,5,4,2,0,4,1,22,13.4,Michael Jordan,Regular Season
1995-11-27,CHI,Away,POR,W,1,41:00,13,22,0.59,0,3,0,7,8,0.88,1,2,3,8,4,0,4,3,33,28.1,Michael Jordan,Regular Season
1995-11-30,CHI,Away,VAN,W,1,39:00,14,26,0.54,0,2,0,1,2,0.5,1,2,3,4,3,0,2,1,29,20.7,Michael Jordan,Regular Season
1995-12-02,CHI,Away,LAC,W,1,43:00,13,22,0.59,0,2,0,11,14,0.79,5,6,11,5,4,1,2,3,37,35.9,Michael Jordan,Regular Season
1995-12-08,CHI,Home,SAS,W,1,36:00,11,23,0.48,0,1,0,6,6,1,1,4,5,6,3,1,1,4,28,23.5,Michael Jordan,Regular Season
1995-12-13,CHI,Home,ORL,W,1,43:00,15,30,0.5,4,7,0.57,2,6,0.33,3,3,6,2,2,1,4,3,36,21.3,Michael Jordan,Regular Season
1995-12-14,CHI,Away,ATL,W,1,31:00,8,16,0.5,1,4,0.25,5,5,1,1,2,3,1,0,0,3,3,22,11.8,Michael Jordan,Regular Season
1995-12-18,CHI,Away,BOS,W,1,40:00,16,27,0.59,0,1,0,5,8,0.62,0,6,6,3,5,0,2,2,37,29.4,Michael Jordan,Regular Season
1995-12-19,CHI,Home,DAL,W,1,36:00,12,23,0.52,0,1,0,8,8,1,1,3,4,4,1,0,0,1,32,25.7,Michael Jordan,Regular Season
1995-12-22,CHI,Home,TOR,W,1,40:00,9,19,0.47,2,3,0.67,7,7,1,3,7,10,5,3,0,2,1,27,25.6,Michael Jordan,Regular Season
1995-12-23,CHI,Home,UTA,W,1,37:00,12,22,0.55,1,2,0.5,5,5,1,1,6,7,8,3,1,2,2,30,28.4,Michael Jordan,Regular Season
1995-12-26,CHI,Away,IND,L,1,43:00,11,28,0.39,1,2,0.5,7,9,0.78,2,8,10,4,1,2,2,3,30,19.8,Michael Jordan,Regular Season
1995-12-30,CHI,Home,ATL,W,1,42:00,14,27,0.52,1,2,0.5,4,6,0.67,2,5,7,6,4,1,5,3,33,24.5,Michael Jordan,Regular Season
1996-01-04,CHI,Away,CHH,W,1,34:00,11,20,0.55,0,1,0,5,7,0.71,1,4,5,5,1,0,1,1,27,21.6,Michael Jordan,Regular Season
1996-01-06,CHI,Home,MIL,W,1,37:00,10,20,0.5,2,4,0.5,10,12,0.83,1,1,2,3,3,1,0,2,32,27.2,Michael Jordan,Regular Season
1996-01-10,CHI,Home,SEA,W,1,36:00,14,25,0.56,1,2,0.5,6,7,0.86,1,13,14,5,0,1,4,2,35,26.7,Michael Jordan,Regular Season
1996-01-13,CHI,Away,PHI,W,1,34:00,18,28,0.64,5,7,0.71,7,7,1,3,7,10,2,1,1,2,1,48,40.5,Michael Jordan,Regular Season
1996-01-15,CHI,Away,WSB,W,1,39:00,16,31,0.52,3,7,0.43,11,11,1,0,4,4,2,1,0,5,5,46,27.3,Michael Jordan,Regular Season
1996-01-16,CHI,Home,PHI,W,1,32:00,13,22,0.59,2,6,0.33,4,6,0.67,3,4,7,2,3,0,1,1,32,27.3,Michael Jordan,Regular Season
1996-01-18,CHI,Away,TOR,W,1,43:00,14,28,0.5,4,8,0.5,6,8,0.75,4,5,9,2,1,0,1,0,38,28.9,Michael Jordan,Regular Season
1996-01-21,CHI,Away,DET,W,1,43:00,12,23,0.52,3,5,0.6,9,11,0.82,3,5,8,4,2,1,3,1,36,29.6,Michael Jordan,Regular Season
1996-01-23,CHI,Away,NYK,W,1,36:00,13,23,0.57,3,4,0.75,4,5,0.8,1,5,6,4,3,0,2,1,33,27.3,Michael Jordan,Regular Season
1996-01-24,CHI,Home,VAN,W,1,26:00,4,10,0.4,0,1,0,4,6,0.67,1,2,3,6,0,0,1,4,12,8.7,Michael Jordan,Regular Season
1996-01-26,CHI,Home,MIA,W,1,35:00,10,21,0.48,1,3,0.33,4,5,0.8,4,5,9,4,3,2,8,4,25,15.8,Michael Jordan,Regular Season
1996-01-28,CHI,Home,PHO,W,1,42:00,13,25,0.52,0,2,0,5,7,0.71,3,3,6,6,3,1,2,5,31,24.8,Michael Jordan,Regular Season
1996-01-30,CHI,Away,HOU,W,1,43:00,7,26,0.27,1,6,0.17,7,8,0.88,3,5,8,1,4,0,2,3,22,11.3,Michael Jordan,Regular Season
1996-02-01,CHI,Away,SAC,W,1,38:00,7,16,0.44,0,1,0,13,14,0.93,0,2,2,1,2,1,4,4,27,16.6,Michael Jordan,Regular Season
1996-02-04,CHI,Away,DEN,L,1,42:00,13,29,0.45,4,7,0.57,9,11,0.82,0,3,3,4,3,1,4,1,39,26.1,Michael Jordan,Regular Season
1996-02-13,CHI,Home,WSB,W,1,36:00,11,23,0.48,2,3,0.67,8,10,0.8,2,7,9,3,0,0,4,2,32,20.3,Michael Jordan,Regular Season
1996-02-15,CHI,Away,DET,W,1,49:00,10,30,0.33,0,1,0,12,12,1,2,6,8,5,3,0,1,2,32,22.9,Michael Jordan,Regular Season
1996-02-16,CHI,Away,MIN,W,1,38:00,13,23,0.57,4,4,1,5,5,1,1,6,7,4,0,1,2,1,35,27.7,Michael Jordan,Regular Season
1996-02-18,CHI,Away,IND,W,1,42:00,16,29,0.55,3,4,0.75,9,10,0.9,4,1,5,7,3,2,3,2,44,38.3,Michael Jordan,Regular Season
1996-02-22,CHI,Away,ATL,W,1,43:00,15,26,0.58,2,2,1,2,2,1,1,2,3,3,0,1,2,0,34,23.9,Michael Jordan,Regular Season
1996-02-23,CHI,Away,MIA,L,1,40:00,9,21,0.43,1,4,0.25,12,13,0.92,3,6,9,5,4,0,3,4,31,26.3,Michael Jordan,Regular Season
1996-02-25,CHI,Home,ORL,W,1,40:00,8,19,0.42,1,1,1,6,8,0.75,2,3,5,7,2,0,1,2,23,19.5,Michael Jordan,Regular Season
1996-02-27,CHI,Home,MIN,W,1,41:00,11,24,0.46,2,3,0.67,11,12,0.92,2,4,6,7,2,0,1,2,35,29.9,Michael Jordan,Regular Season
1996-03-01,CHI,Home,GSW,W,1,35:00,7,17,0.41,1,3,0.33,2,3,0.67,0,3,3,6,6,0,3,1,17,15.2,Michael Jordan,Regular Season
1996-03-02,CHI,Home,BOS,W,1,32:00,8,15,0.53,0,2,0,5,8,0.62,3,5,8,8,4,1,1,0,21,25.4,Michael Jordan,Regular Season
1996-03-05,CHI,Home,MIL,W,1,32:00,12,20,0.6,4,5,0.8,5,6,0.83,4,4,8,4,2,0,3,0,33,29.2,Michael Jordan,Regular Season
1996-03-10,CHI,Away,NYK,L,1,43:00,12,26,0.46,2,4,0.5,6,7,0.86,1,7,8,3,1,1,7,3,32,16.6,Michael Jordan,Regular Season
1996-03-13,CHI,Home,WSB,W,1,36:00,12,25,0.48,2,6,0.33,11,12,0.92,0,6,6,5,1,0,3,2,37,26.4,Michael Jordan,Regular Season
1996-03-15,CHI,Home,DEN,W,1,36:00,14,22,0.64,3,5,0.6,2,3,0.67,0,6,6,3,3,2,3,2,33,27.3,Michael Jordan,Regular Season
1996-03-16,CHI,Away,NJN,W,1,43:00,14,29,0.48,2,5,0.4,7,7,1,2,14,16,5,1,3,0,4,37,32.9,Michael Jordan,Regular Season
1996-03-18,CHI,Away,PHI,W,1,47:00,15,32,0.47,0,5,0,8,10,0.8,2,9,11,4,1,0,2,5,38,24.7,Michael Jordan,Regular Season
1996-03-21,CHI,Home,NYK,W,1,37:00,14,24,0.58,1,4,0.25,7,7,1,0,11,11,5,1,0,1,3,36,30.4,Michael Jordan,Regular Season
1996-03-24,CHI,Away,TOR,L,1,39:00,14,22,0.64,0,1,0,8,8,1,5,4,9,2,0,2,2,3,36,30.5,Michael Jordan,Regular Season
1996-03-28,CHI,Home,ATL,W,1,30:00,5,12,0.42,0,1,0,3,6,0.5,0,5,5,7,1,1,0,3,13,12.3,Michael Jordan,Regular Season
1996-03-30,CHI,Home,LAC,W,1,34:00,6,15,0.4,0,1,0,9,10,0.9,4,5,9,6,2,0,1,1,21,21.6,Michael Jordan,Regular Season
1996-04-02,CHI,Away,MIA,W,1,37:00,11,23,0.48,2,3,0.67,8,8,1,1,7,8,3,2,0,1,4,32,24.6,Michael Jordan,Regular Season
1996-04-04,CHI,Home,MIA,W,1,41:00,13,24,0.54,1,4,0.25,13,16,0.81,3,4,7,3,4,2,4,2,40,33.2,Michael Jordan,Regular Season
1996-04-05,CHI,Away,CHH,W,1,28:00,10,16,0.62,2,2,1,2,3,0.67,0,5,5,4,3,0,3,0,24,20.7,Michael Jordan,Regular Season
1996-04-07,CHI,Away,ORL,W,1,44:00,10,30,0.33,2,4,0.5,5,5,1,1,2,3,1,2,0,1,2,27,12.2,Michael Jordan,Regular Season
1996-04-08,CHI,Home,CHH,L,1,42:00,13,27,0.48,1,3,0.33,13,19,0.68,4,7,11,5,1,0,1,2,40,31.5,Michael Jordan,Regular Season
1996-04-11,CHI,Away,NJN,W,1,26:00,8,18,0.44,0,1,0,1,4,0.25,3,4,7,3,3,0,3,0,17,11.8,Michael Jordan,Regular Season
1996-04-12,CHI,Home,PHI,W,1,29:00,10,16,0.62,2,4,0.5,1,1,1,2,1,3,0,4,1,2,2,23,19.4,Michael Jordan,Regular Season
1996-04-14,CHI,Away,CLE,W,1,35:00,11,18,0.61,4,7,0.57,6,6,1,3,9,12,3,1,0,3,0,32,28.7,Michael Jordan,Regular Season
1996-04-16,CHI,Away,MIL,W,1,42:00,9,27,0.33,1,4,0.25,3,4,0.75,1,8,9,4,2,1,4,1,22,10.5,Michael Jordan,Regular Season
1996-04-21,CHI,Away,WSB,W,1,24:00,11,22,0.5,1,3,0.33,3,3,1,1,3,4,4,4,0,1,0,26,22.4,Michael Jordan,Regular Season
1996-11-01,CHI,Away,BOS,W,1,43:00,10,22,0.45,0,5,0,10,13,0.77,1,3,4,3,0,0,1,2,30,19.3,Michael Jordan,Regular Season
1996-11-02,CHI,Home,PHI,W,1,30:00,11,20,0.55,3,7,0.43,2,2,1,1,1,2,5,4,0,2,2,27,23.1,Michael Jordan,Regular Season
1996-11-05,CHI,Home,VAN,W,1,31:00,9,18,0.5,3,5,0.6,1,1,1,2,5,7,3,4,0,4,2,22,17.2,Michael Jordan,Regular Season
1996-11-08,CHI,Away,DET,W,1,36:00,6,14,0.43,1,3,0.33,2,2,1,1,3,4,8,1,0,0,3,15,14.6,Michael Jordan,Regular Season
1996-11-09,CHI,Home,BOS,W,1,32:00,10,23,0.43,0,2,0,7,11,0.64,2,1,3,3,1,0,0,2,27,17.3,Michael Jordan,Regular Season
1996-11-11,CHI,Home,PHO,W,1,35:00,12,21,0.57,1,1,1,1,2,0.5,1,1,2,5,1,1,3,1,26,18.5,Michael Jordan,Regular Season
1996-11-13,CHI,Home,MIA,W,1,34:00,8,23,0.35,0,1,0,12,16,0.75,1,4,5,3,1,0,0,3,28,17.3,Michael Jordan,Regular Season
1996-11-15,CHI,Away,CHH,W,1,29:00,15,25,0.6,4,5,0.8,4,4,1,0,1,1,2,1,1,1,2,38,28.1,Michael Jordan,Regular Season
1996-11-16,CHI,Home,ATL,W,1,35:00,11,23,0.48,0,1,0,3,4,0.75,0,5,5,3,1,0,2,2,25,14.7,Michael Jordan,Regular Season
1996-11-21,CHI,Away,DEN,W,1,34:00,12,23,0.52,0,2,0,7,7,1,4,3,7,3,2,1,2,2,31,25.4,Michael Jordan,Regular Season
1996-11-23,CHI,Away,UTA,L,1,39:00,17,32,0.53,0,6,0,10,12,0.83,1,5,6,4,2,1,2,3,44,32.1,Michael Jordan,Regular Season
1996-11-25,CHI,Away,LAC,W,1,43:00,14,26,0.54,1,3,0.33,11,12,0.92,1,6,7,2,2,4,2,3,40,32.5,Michael Jordan,Regular Season
1996-11-29,CHI,Away,DAL,W,1,40:00,13,23,0.57,4,5,0.8,6,6,1,0,7,7,4,2,0,2,1,36,29.6,Michael Jordan,Regular Season
1996-11-30,CHI,Away,SAS,W,1,38:00,14,35,0.4,2,5,0.4,5,5,1,0,9,9,3,0,0,1,0,35,19.9,Michael Jordan,Regular Season
1996-12-05,CHI,Home,LAC,W,1,31:00,9,21,0.43,0,3,0,2,3,0.67,1,3,4,6,2,0,1,3,20,14.1,Michael Jordan,Regular Season
1996-12-07,CHI,Home,MIA,L,1,42:00,16,30,0.53,0,3,0,5,6,0.83,1,8,9,3,0,0,0,1,37,26.8,Michael Jordan,Regular Season
1996-12-08,CHI,Away,TOR,L,1,41:00,5,17,0.29,1,4,0.25,2,2,1,0,9,9,8,2,2,3,1,13,11.4,Michael Jordan,Regular Season
1996-12-13,CHI,Away,NJN,W,1,34:00,9,19,0.47,3,5,0.6,11,12,0.92,0,6,6,6,4,0,1,2,32,30.1,Michael Jordan,Regular Season
1996-12-14,CHI,Home,CHH,W,1,41:00,10,26,0.38,0,3,0,9,12,0.75,2,7,9,5,5,0,1,0,29,24.6,Michael Jordan,Regular Season
1996-12-17,CHI,Home,LAL,W,1,47:00,10,32,0.31,0,2,0,10,14,0.71,5,4,9,3,1,1,2,2,30,15.7,Michael Jordan,Regular Season
1996-12-19,CHI,Away,CHH,W,1,36:00,13,27,0.48,3,8,0.38,6,7,0.86,5,3,8,1,1,1,2,0,35,25.7,Michael Jordan,Regular Season
1996-12-21,CHI,Away,PHI,W,1,44:00,12,29,0.41,1,3,0.33,6,8,0.75,0,1,1,3,1,1,1,4,31,16.2,Michael Jordan,Regular Season
1996-12-23,CHI,Home,NJN,W,1,33:00,10,18,0.56,0,1,0,4,4,1,2,1,3,4,0,0,3,1,24,16.5,Michael Jordan,Regular Season
1996-12-25,CHI,Home,DET,W,1,46:00,9,21,0.43,0,4,0,5,7,0.71,6,4,10,2,1,0,4,3,23,13.7,Michael Jordan,Regular Season
1996-12-26,CHI,Away,ATL,L,1,40:00,10,25,0.4,2,5,0.4,12,13,0.92,0,3,3,1,2,1,0,2,34,23.6,Michael Jordan,Regular Season
1996-12-28,CHI,Home,CLE,W,1,42:00,13,25,0.52,0,1,0,19,20,0.95,2,5,7,5,3,0,4,4,45,36.1,Michael Jordan,Regular Season
1996-12-30,CHI,Home,IND,W,1,40:00,12,29,0.41,1,5,0.2,3,4,0.75,3,4,7,4,1,0,3,1,28,15.8,Michael Jordan,Regular Season
1997-01-03,CHI,Home,ORL,W,1,35:00,10,18,0.56,0,2,0,2,2,1,1,3,4,6,2,1,2,2,22,19.1,Michael Jordan,Regular Season
1997-01-06,CHI,Home,UTA,W,1,40:00,8,20,0.4,2,3,0.67,5,6,0.83,3,5,8,3,3,1,1,1,23,19.8,Michael Jordan,Regular Season
1997-01-10,CHI,Away,MIL,W,1,38:00,11,23,0.48,3,4,0.75,8,13,0.62,1,4,5,3,0,0,0,2,33,22.5,Michael Jordan,Regular Season
1997-01-11,CHI,Home,HOU,W,1,39:00,12,25,0.48,4,6,0.67,4,4,1,0,6,6,7,2,0,3,1,32,24.6,Michael Jordan,Regular Season
1997-01-14,CHI,Home,WSB,W,1,40:00,14,27,0.52,0,4,0,11,11,1,0,2,2,2,2,0,0,3,39,28.5,Michael Jordan,Regular Season
1997-01-17,CHI,Home,MIL,W,1,36:00,10,15,0.67,1,2,0.5,3,4,0.75,1,6,7,11,2,0,1,2,24,27.5,Michael Jordan,Regular Season
1997-01-19,CHI,Away,HOU,L,1,43:00,8,25,0.32,1,6,0.17,9,9,1,3,11,14,5,1,1,1,0,26,21.3,Michael Jordan,Regular Season
1997-01-23,CHI,Away,CLE,W,1,39:00,10,24,0.42,1,5,0.2,11,12,0.92,1,8,9,0,1,0,4,2,32,18.1,Michael Jordan,Regular Season
1997-01-25,CHI,Home,TOR,W,1,31:00,10,16,0.62,3,4,0.75,1,2,0.5,1,2,3,4,2,0,0,1,24,22.1,Michael Jordan,Regular Season
1997-01-28,CHI,Away,VAN,W,1,32:00,12,19,0.63,1,3,0.33,3,4,0.75,1,3,4,3,4,0,2,1,28,24.4,Michael Jordan,Regular Season
1997-01-30,CHI,Away,SAC,W,1,40:00,11,19,0.58,1,5,0.2,9,10,0.9,0,6,6,2,3,0,2,3,32,25.7,Michael Jordan,Regular Season
1997-01-31,CHI,Away,GSW,W,1,32:00,8,17,0.47,1,6,0.17,1,1,1,0,4,4,8,3,0,2,2,18,16.3,Michael Jordan,Regular Season
1997-02-04,CHI,Away,POR,W,1,41:00,15,30,0.5,1,4,0.25,5,5,1,1,4,5,2,1,2,0,3,36,25.5,Michael Jordan,Regular Season
1997-02-05,CHI,Away,LAL,L,1,40:00,10,24,0.42,2,5,0.4,5,6,0.83,1,3,4,4,1,1,2,1,27,17.5,Michael Jordan,Regular Season
1997-02-11,CHI,Home,CHH,W,1,42:00,16,24,0.67,1,2,0.5,10,14,0.71,0,5,5,4,3,0,5,2,43,32.5,Michael Jordan,Regular Season
1997-02-14,CHI,Away,ATL,W,1,45:00,13,28,0.46,1,2,0.5,3,5,0.6,3,5,8,4,2,0,4,0,30,19.2,Michael Jordan,Regular Season
1997-02-18,CHI,Home,DEN,W,1,32:00,10,18,0.56,1,3,0.33,3,4,0.75,2,3,5,12,3,0,0,3,24,27.5,Michael Jordan,Regular Season
1997-02-21,CHI,Away,WSB,W,1,45:00,13,28,0.46,3,4,0.75,7,12,0.58,1,3,4,4,1,0,2,2,36,22.2,Michael Jordan,Regular Season
1997-02-22,CHI,Home,GSW,W,1,31:00,13,19,0.68,5,8,0.62,3,4,0.75,1,4,5,1,3,0,2,1,34,28.7,Michael Jordan,Regular Season
1997-02-24,CHI,Home,POR,W,1,30:00,13,27,0.48,3,7,0.43,8,9,0.89,1,3,4,3,0,0,1,1,37,25.2,Michael Jordan,Regular Season
1997-02-27,CHI,Away,CLE,L,1,43:00,7,25,0.28,0,3,0,9,9,1,1,7,8,4,0,0,2,2,23,11.1,Michael Jordan,Regular Season
1997-03-03,CHI,Home,MIL,W,1,36:00,11,19,0.58,3,7,0.43,6,6,1,0,3,3,6,2,0,2,2,31,26.4,Michael Jordan,Regular Season
1997-03-05,CHI,Home,SAS,W,1,23:00,7,17,0.41,1,4,0.25,1,2,0.5,1,1,2,4,2,0,0,1,16,11.9,Michael Jordan,Regular Season
1997-03-07,CHI,Home,IND,W,1,44:00,11,21,0.52,1,3,0.33,15,17,0.88,1,3,4,5,2,1,4,3,38,29.5,Michael Jordan,Regular Season
1997-03-09,CHI,Away,NYK,L,1,46:00,14,31,0.45,0,3,0,8,9,0.89,2,4,6,4,1,0,1,2,36,24.1,Michael Jordan,Regular Season
1997-03-11,CHI,Away,BOS,W,1,43:00,13,23,0.57,1,3,0.33,5,6,0.83,0,4,4,9,3,0,2,2,32,28.4,Michael Jordan,Regular Season
1997-03-12,CHI,Away,PHI,W,1,37:00,9,24,0.38,1,4,0.25,4,5,0.8,0,5,5,3,2,1,4,2,23,10.9,Michael Jordan,Regular Season
1997-03-14,CHI,Away,NJN,L,1,39:00,16,34,0.47,1,3,0.33,3,5,0.6,2,6,8,5,0,1,1,1,36,23.8,Michael Jordan,Regular Season
1997-03-18,CHI,Home,SEA,W,1,50:00,10,28,0.36,0,4,0,12,13,0.92,8,10,18,2,0,0,8,3,32,16.8,Michael Jordan,Regular Season
1997-03-21,CHI,Away,IND,W,1,40:00,11,25,0.44,1,3,0.33,13,14,0.93,4,2,6,4,2,1,2,0,36,29.4,Michael Jordan,Regular Season
1997-03-22,CHI,Home,DET,W,1,35:00,8,20,0.4,3,6,0.5,4,4,1,2,3,5,7,2,1,0,3,23,20.9,Michael Jordan,Regular Season
1997-03-25,CHI,Home,DAL,W,1,36:00,9,20,0.45,0,1,0,2,2,1,0,1,1,3,3,0,2,3,20,11.8,Michael Jordan,Regular Season
1997-03-29,CHI,Home,NJN,W,1,39:00,9,21,0.43,1,2,0.5,2,3,0.67,2,4,6,10,0,2,0,3,21,19.3,Michael Jordan,Regular Season
1997-04-03,CHI,Away,WSB,L,1,39:00,14,30,0.47,1,4,0.25,5,6,0.83,0,1,1,6,2,1,2,2,34,22.6,Michael Jordan,Regular Season
1997-04-04,CHI,Home,CLE,W,1,38:00,9,16,0.56,0,1,0,4,5,0.8,1,4,5,3,1,2,0,2,22,19.6,Michael Jordan,Regular Season
1997-04-06,CHI,Away,ORL,W,1,40:00,13,22,0.59,3,6,0.5,8,9,0.89,2,6,8,5,3,1,4,3,37,31.6,Michael Jordan,Regular Season
1997-04-07,CHI,Home,PHI,W,1,30:00,13,25,0.52,3,4,0.75,1,2,0.5,3,5,8,2,3,2,2,1,30,24.3,Michael Jordan,Regular Season
1997-04-10,CHI,Away,NYK,W,1,44:00,12,26,0.46,1,3,0.33,9,10,0.9,1,7,8,6,1,1,3,3,34,24.7,Michael Jordan,Regular Season
1997-04-13,CHI,Away,DET,L,1,38:00,7,16,0.44,0,3,0,4,4,1,1,8,9,7,0,0,4,1,18,13.2,Michael Jordan,Regular Season
1997-04-16,CHI,Away,MIA,L,1,39:00,11,27,0.41,2,5,0.4,2,4,0.5,1,7,8,3,0,1,3,5,26,11.3,Michael Jordan,Regular Season
1997-11-03,CHI,Home,SAS,W,1,48:00,12,39,0.31,1,4,0.25,4,6,0.67,4,9,13,4,5,2,3,0,29,17.4,Michael Jordan,Regular Season
1997-11-05,CHI,Home,ORL,W,1,41:00,11,25,0.44,0,3,0,7,9,0.78,4,13,17,4,0,0,0,2,29,23.8,Michael Jordan,Regular Season
1997-11-08,CHI,Home,NJN,W,1,33:00,5,13,0.38,0,1,0,5,8,0.62,1,4,5,2,2,0,2,3,15,8.8,Michael Jordan,Regular Season
1997-11-12,CHI,Home,WAS,L,1,40:00,10,28,0.36,0,2,0,8,12,0.67,2,5,7,3,4,2,5,1,28,15.8,Michael Jordan,Regular Season
1997-11-14,CHI,Home,CHH,W,1,38:00,12,24,0.5,2,2,1,2,2,1,1,3,4,7,1,1,2,0,28,22.2,Michael Jordan,Regular Season
1997-11-15,CHI,Home,CLE,W,1,39:00,11,26,0.42,1,1,1,4,7,0.57,0,2,2,4,2,0,5,2,27,11.6,Michael Jordan,Regular Season
1997-11-20,CHI,Away,PHO,L,1,41:00,13,27,0.48,0,1,0,4,6,0.67,1,5,6,3,1,0,3,0,30,17.8,Michael Jordan,Regular Season
1997-11-21,CHI,Away,LAC,W,1,52:00,18,38,0.47,0,2,0,13,19,0.68,2,3,5,5,1,1,4,3,49,29.5,Michael Jordan,Regular Season
1997-11-25,CHI,Away,SEA,L,1,38:00,11,25,0.44,0,2,0,4,6,0.67,2,4,6,5,5,0,3,1,26,19.8,Michael Jordan,Regular Season
1997-11-28,CHI,Away,IND,L,1,42:00,11,26,0.42,0,2,0,4,8,0.5,1,6,7,2,2,0,1,3,26,14.3,Michael Jordan,Regular Season
1997-11-29,CHI,Away,WAS,W,1,37:00,10,21,0.48,1,1,1,8,12,0.67,0,4,4,3,2,0,2,3,29,18.8,Michael Jordan,Regular Season
1997-12-03,CHI,Away,BOS,W,1,40:00,11,21,0.52,1,3,0.33,6,8,0.75,4,5,9,5,2,1,7,2,29,20.6,Michael Jordan,Regular Season
1997-12-05,CHI,Home,MIL,W,1,35:00,4,16,0.25,0,3,0,5,6,0.83,3,6,9,2,1,0,1,3,13,7.1,Michael Jordan,Regular Season
1997-12-10,CHI,Away,ORL,L,1,37:00,6,17,0.35,0,1,0,13,13,1,1,1,2,5,1,0,3,3,25,16.8,Michael Jordan,Regular Season
1997-12-15,CHI,Home,PHO,W,1,36:00,10,23,0.43,0,1,0,11,12,0.92,3,6,9,4,4,1,2,2,31,27.1,Michael Jordan,Regular Season
1997-12-17,CHI,Home,LAL,W,1,35:00,12,22,0.55,1,2,0.5,11,12,0.92,2,3,5,4,1,1,4,4,36,26.2,Michael Jordan,Regular Season
